_dataset,_kind,_index,_payload,g,response_x,response_y,need_reference,service
Figure/data/concept_curves.csv,row,206,,0.6889632107023411,0.8384842781496281,0.3082466096361771,0.6889632107023411,0.4746703057012785
Figure/data/concept_curves.csv,row,207,,0.6923076923076923,0.8396974033496282,0.31071946820903584,0.6923076923076923,0.4792899408284023
Figure/data/concept_curves.csv,row,208,,0.6956521739130435,0.8408984175838333,0.31320010402140747,0.6956521739130435,0.48393194706994325
Figure/data/concept_curves.csv,row,209,,0.6989966555183946,0.8420874417593788,0.3156885039660201,0.6989966555183946,0.48859632442590123
Figure/data/concept_curves.csv,row,210,,0.7023411371237458,0.84326459557635,0.3181846550203991,0.7023411371237458,0.4932830728962763
Figure/data/concept_curves.csv,row,211,,0.705685618729097,0.8444299975398335,0.32068854424591653,0.705685618729097,0.4979921924810684
Figure/data/concept_curves.csv,row,212,,0.7090301003344481,0.8455837649718465,0.32320015878685554,0.7090301003344481,0.5027236831802776
Figure/data/concept_curves.csv,row,213,,0.7123745819397993,0.8467260140231478,0.3257194858694906,0.7123745819397993,0.5074775449939039
Figure/data/concept_curves.csv,row,214,,0.7157190635451505,0.8478568596849313,0.3282465128011806,0.7157190635451505,0.5122537779219472
Figure/data/concept_curves.csv,row,215,,0.7190635451505016,0.8489764158004014,0.3307812269694779,0.7190635451505016,0.5170523819644075
Figure/data/concept_curves.csv,row,216,,0.7224080267558528,0.8500847950762347,0.3333236158412499,0.7224080267558528,0.5218733571212849
Figure/data/concept_curves.csv,row,217,,0.725752508361204,0.8511821090939252,0.33587366696181503,0.725752508361204,0.5267167033925795
Figure/data/concept_curves.csv,row,218,,0.7290969899665551,0.8522684683210182,0.3384313679540918,0.7290969899665551,0.531582420778291
Figure/data/concept_curves.csv,row,219,,0.7324414715719063,0.8533439821222307,0.3409967065177612,0.7324414715719063,0.5364705092784197
Figure/data/concept_curves.csv,row,220,,0.7357859531772575,0.8544087587704616,0.3435696704284415,0.7357859531772575,0.5413809688929654
Figure/data/concept_curves.csv,row,221,,0.7391304347826086,0.8554629054576909,0.346150247536876,0.7391304347826086,0.546313799621928
Figure/data/concept_curves.csv,row,222,,0.7424749163879598,0.8565065283057716,0.3487384257681332,0.7424749163879598,0.5512690014653079
Figure/data/concept_curves.csv,row,223,,0.745819397993311,0.8575397323771128,0.35133419312081837,0.745819397993311,0.5562465744231048
Figure/data/concept_curves.csv,row,224,,0.7491638795986622,0.8585626216852562,0.353937537666298,0.7491638795986622,0.5612465184953188
Figure/data/concept_curves.csv,row,225,,0.7525083612040133,0.8595752992053477,0.356548447547935,0.7525083612040133,0.5662688336819498
Figure/data/concept_curves.csv,row,226,,0.7558528428093645,0.8605778668845034,0.3591669109803359,0.7558528428093645,0.5713135199829978
Figure/data/concept_curves.csv,row,227,,0.7591973244147157,0.8615704256520734,0.3617929162486085,0.7591973244147157,0.576380577398463
Figure/data/concept_curves.csv,row,228,,0.7625418060200668,0.8625530754298016,0.36442645170763155,0.7625418060200668,0.5814700059283452
Figure/data/concept_curves.csv,row,229,,0.765886287625418,0.8635259151418859,0.3670675057813342,0.765886287625418,0.5865818055726445
Figure/data/concept_curves.csv,row,230,,0.7692307692307692,0.8644890427249359,0.36971606696198644,0.7692307692307692,0.5917159763313609
Figure/data/concept_curves.csv,row,231,,0.7725752508361204,0.8654425551378332,0.37237212380949997,0.7725752508361204,0.5968725182044944
Figure/data/concept_curves.csv,row,232,,0.7759197324414716,0.866386548371492,0.37503566495073887,0.7759197324414716,0.6020514311920449
Figure/data/concept_curves.csv,row,233,,0.7792642140468228,0.8673211174585224,0.3777066790788407,0.7792642140468228,0.6072527152940125
Figure/data/concept_curves.csv,row,234,,0.782608695652174,0.8682463564827975,0.3803851549525469,0.782608695652174,0.612476370510397
Figure/data/concept_curves.csv,row,235,,0.7859531772575251,0.8691623585889249,0.38307108139554336,0.7859531772575251,0.6177223968411987
Figure/data/concept_curves.csv,row,236,,0.7892976588628763,0.8700692159916242,0.3857644472958096,0.7892976588628763,0.6229907942864175
Figure/data/concept_curves.csv,row,237,,0.7926421404682275,0.8709670199850091,0.38846524160497814,0.7926421404682275,0.6282815628460532
Figure/data/concept_curves.csv,row,238,,0.7959866220735786,0.8718558609517797,0.39117345333770204,0.7959866220735786,0.6335947025201061
Figure/data/concept_curves.csv,row,239,,0.7993311036789298,0.8727358283723194,0.3938890715710322,0.7993311036789298,0.638930213308576
Figure/data/concept_curves.csv,row,240,,0.802675585284281,0.8736070108337053,0.3966120854438025,0.802675585284281,0.644288095211463
Figure/data/concept_curves.csv,row,241,,0.8060200668896321,0.874469496038624,0.3993424841560245,0.8060200668896321,0.6496683482287671
Figure/data/concept_curves.csv,row,242,,0.8093645484949833,0.8753233708142025,0.40208025696828975,0.8093645484949833,0.6550709723604882
Figure/data/concept_curves.csv,row,243,,0.8127090301003345,0.8761687211207485,0.404825393201181,0.8127090301003345,0.6604959676066263
Figure/data/concept_curves.csv,row,244,,0.8160535117056856,0.8770056320604035,0.40757788223469077,0.8160535117056856,0.6659433339671816
Figure/data/concept_curves.csv,row,245,,0.8193979933110368,0.8778341878857112,0.41033771350764886,0.8193979933110368,0.6714130714421539
Figure/data/concept_curves.csv,row,246,,0.822742474916388,0.8786544720080989,0.41310487651715716,0.822742474916388,0.6769051800315433
Figure/data/concept_curves.csv,row,247,,0.8260869565217391,0.8794665670062736,0.41587936081803206,0.8260869565217391,0.6824196597353497
Figure/data/concept_curves.csv,row,248,,0.8294314381270903,0.8802705546345372,0.4186611560222548,0.8294314381270903,0.6879565105535732
Figure/data/concept_curves.csv,row,249,,0.8327759197324415,0.8810665158310148,0.4214502517984288,0.8327759197324415,0.6935157324862138
Figure/data/concept_curves.csv,row,250,,0.8361204013377926,0.8818545307258046,0.42424663787124506,0.8361204013377926,0.6990973255332714
Figure/data/concept_curves.csv,row,251,,0.8394648829431438,0.8826346786490428,0.42705030402095356,0.8394648829431438,0.7047012896947461
Figure/data/concept_curves.csv,row,252,,0.842809364548495,0.8834070381388914,0.4298612400828431,0.842809364548495,0.710327624970638
Figure/data/concept_curves.csv,row,253,,0.8461538461538461,0.8841716869494443,0.4326794359467269,0.8461538461538461,0.7159763313609467
Figure/data/concept_curves.csv,row,254,,0.8494983277591973,0.8849287020585541,0.4355048815564358,0.8494983277591973,0.7216474088656726
Figure/data/concept_curves.csv,row,255,,0.8528428093645485,0.8856781596755827,0.4383375669093174,0.8528428093645485,0.7273408574848156
Figure/data/concept_curves.csv,row,256,,0.8561872909698997,0.8864201352490723,0.44117748205574275,0.8561872909698997,0.7330566772183756
Figure/data/concept_curves.csv,row,257,,0.8595317725752508,0.8871547034743417,0.44402461709861885,0.8595317725752508,0.7387948680663528
Figure/data/concept_curves.csv,row,258,,0.862876254180602,0.8878819383010054,0.4468789621929072,0.862876254180602,0.7445554300287468
Figure/data/concept_curves.csv,row,259,,0.8662207357859532,0.8886019129404181,0.44974050754514977,0.8662207357859532,0.750338363105558
Figure/data/concept_curves.csv,row,260,,0.8695652173913043,0.889314699873046,0.4526092434129999,0.8695652173913043,0.7561436672967864
Figure/data/concept_curves.csv,row,261,,0.8729096989966555,0.8900203708557618,0.4554851601047599,0.8729096989966555,0.7619713426024317
Figure/data/concept_curves.csv,row,262,,0.8762541806020067,0.8907189969290701,0.4583682479789244,0.8762541806020067,0.7678213890224941
Figure/data/concept_curves.csv,row,263,,0.8795986622073578,0.8914106484242578,0.4612584974437297,0.8795986622073578,0.7736938065569736
Figure/data/concept_curves.csv,row,264,,0.882943143812709,0.8920953949704756,0.46415589895670867,0.882943143812709,0.7795885952058701
Figure/data/concept_curves.csv,row,265,,0.8862876254180602,0.8927733055017465,0.46706044302425126,0.8862876254180602,0.7855057549691837
Figure/data/concept_curves.csv,row,266,,0.8896321070234113,0.8934444482639067,0.469972120201171,0.8896321070234113,0.7914452858469144
Figure/data/concept_curves.csv,row,267,,0.8929765886287625,0.8941088908214746,0.4728909210902765,0.8929765886287625,0.7974071878390622
Figure/data/concept_curves.csv,row,268,,0.8963210702341137,0.8947667000644535,0.4758168363419483,0.8963210702341137,0.803391460945627
Figure/data/concept_curves.csv,row,269,,0.8996655518394648,0.8954179422150652,0.4787498566537219,0.8996655518394648,0.8093981051666088
Figure/data/concept_curves.csv,row,270,,0.903010033444816,0.8960626828344168,0.4816899727698743,0.903010033444816,0.8154271205020077
Figure/data/concept_curves.csv,row,271,,0.9063545150501672,0.8967009868291006,0.4846371754810175,0.9063545150501672,0.8214785069518237
Figure/data/concept_curves.csv,row,272,,0.9096989966555183,0.8973329184577281,0.48759145562369594,0.9096989966555183,0.8275522645160568
Figure/data/concept_curves.csv,row,273,,0.9130434782608695,0.8979585413373996,0.49055280407998914,0.9130434782608695,0.8336483931947068
Figure/data/concept_curves.csv,row,274,,0.9163879598662207,0.8985779184501081,0.4935212117771192,0.9163879598662207,0.8397668929877741
Figure/data/concept_curves.csv,row,275,,0.9197324414715718,0.8991911121490797,0.4964966696870634,0.9197324414715718,0.8459077638952583
Figure/data/concept_curves.csv,row,276,,0.923076923076923,0.8997981841650512,0.4994791688261711,0.923076923076923,0.8520710059171597
Figure/data/concept_curves.csv,row,277,,0.9264214046822742,0.9003991956124839,0.5024687002547855,0.9264214046822742,0.858256619053478
Figure/data/concept_curves.csv,row,278,,0.9297658862876254,0.9009942069957172,0.50546525507687,0.9297658862876254,0.8644646033042135
Figure/data/concept_curves.csv,row,279,,0.9331103678929765,0.9015832782150581,0.5084688244396393,0.9331103678929765,0.870694958669366
Figure/data/concept_curves.csv,row,280,,0.9364548494983277,0.9021664685728126,0.5114793995331938,0.9364548494983277,0.8769476851489356
Figure/data/concept_curves.csv,row,281,,0.9397993311036789,0.9027438367792551,0.5144969715901603,0.9397993311036789,0.8832227827429222
Figure/data/concept_curves.csv,row,282,,0.9431438127090301,0.9033154409585392,0.5175215318853356,0.9431438127090301,0.8895202514513261
Figure/data/concept_curves.csv,row,283,,0.9464882943143813,0.903881338654549,0.520553071735334,0.9464882943143813,0.8958400912741469
Figure/data/concept_curves.csv,row,284,,0.9498327759197325,0.9044415868366918,0.523591582498241,0.9498327759197325,0.9021823022113847
Figure/data/concept_curves.csv,row,285,,0.9531772575250836,0.9049962419056337,0.5266370555732681,0.9531772575250836,0.9085468842630396
Figure/data/concept_curves.csv,row,286,,0.9565217391304348,0.9055453596989769,0.5296894824004147,0.9565217391304348,0.9149338374291116
Figure/data/concept_curves.csv,row,287,,0.959866220735786,0.9060889954968817,0.5327488544601319,0.959866220735786,0.9213431617096006
Figure/data/concept_curves.csv,row,288,,0.9632107023411371,0.9066272040276312,0.535815163272991,0.9632107023411371,0.9277748571045067
Figure/data/concept_curves.csv,row,289,,0.9665551839464883,0.9071600394731407,0.5388884003993557,0.9665551839464883,0.9342289236138299
Figure/data/concept_curves.csv,row,290,,0.9698996655518395,0.9076875554744123,0.5419685574390584,0.9698996655518395,0.9407053612375701
Figure/data/concept_curves.csv,row,291,,0.9732441471571907,0.9082098051369353,0.5450556260310798,0.9732441471571907,0.9472041699757274
Figure/data/concept_curves.csv,row,292,,0.9765886287625418,0.9087268410360321,0.5481495978532323,0.9765886287625418,0.9537253498283017
Figure/data/concept_curves.csv,row,293,,0.979933110367893,0.9092387152221509,0.5512504646218472,0.979933110367893,0.9602689007952931
Figure/data/concept_curves.csv,row,294,,0.9832775919732442,0.909745479226106,0.5543582180914661,0.9832775919732442,0.9668348228767016
Figure/data/concept_curves.csv,row,295,,0.9866220735785953,0.9102471840642652,0.5574728500545337,0.9866220735785953,0.9734231160725272
Figure/data/concept_curves.csv,row,296,,0.9899665551839465,0.9107438802436857,0.560594352341097,0.9899665551839465,0.9800337803827698
Figure/data/concept_curves.csv,row,297,,0.9933110367892977,0.9112356177671989,0.5637227168185054,0.9933110367892977,0.9866668158074294
Figure/data/concept_curves.csv,row,298,,0.9966555183946488,0.9117224461384436,0.5668579353911157,0.9966555183946488,0.9933222223465062
Figure/data/concept_curves.csv,row,299,,1.0,0.9122044143668506,0.57,1.0,1.0
